tpsaEfficiency	TopoPSA	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol
prilocaine	0.186820745065327	41.13	2	3	420.43970480408	529.006074904227	22.2658206852562	140.408354020441	-176.664742638255	-16.7045517784674	280.031350783639	705.670817542481	38.9703724637236	0.749649924233094	0.943225293518833	0.0397002723552669	0.250350075766906	-0.314995728091714	-0.0297844514492542	235.802792292123	296.692030216415	12.4877423094608	78.7477527951106	-99.0820779713988	-9.36871543848715	0.175707050153835	0.243458274222494	2.574999397127	0.681191615123799	504.470501503524	56.3775573209969	0.89947802005563	0.100521979944369	24.14214	39.21786
primaquine	0.232165594022808	60.17	2	3	455.64818817133	673.031659665741	27.4556569590163	99.9453033219049	-147.627830235648	-16.9605896744243	355.702884849425	820.659489901388	44.4162466334407	0.82011073770269	1.21137426908453	0.049416808114914	0.17988926229731	-0.265711950366584	-0.0305269768888767	253.155167758676	373.932009679176	15.2541843111004	55.5289600309676	-82.021061642194	-9.42319323499753	0.0868404175746025	0.235990104847137	1.47155333851454	4.09964545593495	508.82785778913	46.7656337041055	0.915827607018188	0.0841723929818118	26.193347	44.504653
primidone	0.266843305701335	58.2	2	4	316.204998500165	462.551485742402	23.124878561737	164.910559604876	-241.234720265835	-27.1115764641101	151.294438895289	703.786206008237	50.2364550258471	0.657232951986825	0.96141452495164	0.0480651231750193	0.342767048013175	-0.501407024158564	-0.0563514856407759	152.131144329011	222.540716215272	11.1257388553414	79.3410359217146	-116.061777075011	-13.0438012416379	0.150683486763472	0.190701172544553	0	6.8212768201191	380.706182643339	100.409375461702	0.791298839187029	0.208701160812971	18.540898	34.259102
pristinamycin	0.263112853379074	227.96	4	17	823.229025782436	4699.04713168195	42.7896159936117	388.625090525488	-2218.29838324487	-63.3184335139311	434.603935256948	6917.34551492682	106.108049507543	0.679313635778631	3.87756832150575	0.0353092137228333	0.320686364221369	-1.8304995241533	-0.0522492209762337	997.633483558606	5694.5596092537	51.8547722770936	470.956915653851	-2688.25402693451	-76.732704292027	0.0497009214532551	0.0627661584612993	0	1.74282120838069	1007.35197889788	204.502137410045	0.83124855157229	0.16875144842771	79.8331780000001	132.026822
probenecid	0.291332818055028	83.06	1	5	386.28241142869	613.587088888112	23.0391194651338	218.562228975185	-347.173357755994	-36.1872349770964	167.720182453506	960.760446644106	59.2263544422303	0.638647324659696	1.01445403976532	0.0380909706825704	0.361352675340305	-0.573987656605793	-0.0598289751777134	233.640846234928	371.124862134991	13.9350879281108	132.196192790365	-209.98594472973	-21.8876551269324	0.182953237658927	0.206293286405361	2.44529385691224	5.41674869313189	438.390797951616	166.453842452259	0.724799012286672	0.275200987713329	30.184933	42.757067
probucol	0.176367057287752	91.06	2	0	743.173423712257	1444.35612139322	22.3851172280335	136.069765478448	-264.451327825509	-10.6950377776538	607.103658233809	1708.80744921872	33.0801550056873	0.845242172869496	1.64272653931237	0.0254595287211013	0.154757827130504	-0.300771539747635	-0.0121639131347699	653.430171186541	1269.94028250089	19.6819618619839	119.638414551702	-232.517028863018	-9.40353912413941	0.112072164091931	0.185128428319981	1.14046227888183	0.627397446994744	852.404080458467	26.8391087322389	0.969474760723546	0.0305252392764541	57.033936	93.9700639999999
procainamide	0.248162527539669	58.36	2	4	434.972908769127	621.90559233845	25.0595048541565	137.453898841742	-196.525683910525	-19.7712361520579	297.519009927385	818.431276248975	44.8307410062144	0.7598751543181	1.08643687554412	0.0437776577214248	0.240124845681899	-0.343320196219953	-0.0345393260573816	248.990153563926	355.995432857646	14.3447323639739	78.6822965076461	-112.496569854445	-11.3175855930431	0.16156235512139	0.211534350466645	1.42773801284221	3.83157354624242	506.392796233363	66.0340113775068	0.884642000515119	0.115357999484881	25.895347	40.984653
procaine	0.23527172146901	55.56	1	4	422.488219563762	620.651478098483	24.5465520245758	143.083027465891	-210.194482059656	-20.3263722864338	279.405192097871	830.845960158138	44.8729243110096	0.747011489326314	1.09738866916964	0.0434013436034679	0.252988510673686	-0.371649872873816	-0.035939543237367	238.947189194014	351.022630438956	13.8828240388176	80.9236462726621	-118.879955337232	-11.4960117216273	0.199622998290196	0.21134281309516	2.02775333317058	2.6603110894243	497.7762911575	67.7949558721526	0.880130122901035	0.119869877098965	26.05814	40.01986
procarbazine	0.240376775969704	53.16	3	4	435.108062703079	602.737277499926	23.4549314665447	136.150473320968	-188.603642759447	-16.6312926782202	298.95758938211	791.340920259373	40.0862241447648	0.761665752482975	1.05510419449479	0.0410583474687148	0.238334247517025	-0.33015461628307	-0.0291134252346999	248.55919491202	344.318814751727	13.3988298121227	77.7771200683174	-107.741440851564	-9.50076790754751	0.166890708139222	0.198432183073138	1.22289763691425	6.35186257205098	516.811659194529	54.4468768295177	0.904689604800538	0.0953103951994615	22.388933	37.891067
procaterol	0.281186739975694	81.59	4	4	379.012078804891	717.864741256675	25.5410325135407	185.982489623287	-352.258619864256	-36.2289715452016	193.029589181603	1070.12336112093	61.7700040587423	0.670824287495908	1.27056927866366	0.0452058018621244	0.329175712504092	-0.623472577522725	-0.0641226899684914	214.139765893436	405.58967967612	14.430544642198	105.079096459907	-199.024206905311	-20.4691721427779	0.120451440162542	0.203900598726261	0.95458491058172	4.09964143312407	409.641069105988	155.35349932219	0.725035410952028	0.274964589047972	26.328554	47.435446
prochlorperazine	0.0938526899592086	35.02	0	3	509.720691876295	719.408815451549	24.9591040363759	211.047776603493	-297.86829020245	-18.2497213768652	298.672915272802	1017.277105654	43.2088254132411	0.707190608589433	0.998113606396923	0.0346284627142728	0.292809391410567	-0.413264873851516	-0.0253198109725259	367.390602436136	518.527190123872	17.9897351909264	152.116582718564	-214.694071337913	-13.153823726986	0.0525881081248585	0.214953015084799	1.76297753882603	0.227911999406866	714.936887116563	5.83158136322605	0.991909216873033	0.00809078312696691	34.876968	59.583032
procyclidine	0.0817129671252029	23.47	1	2	491.267009354032	663.054634007808	22.0644776219083	82.4685088527527	-111.30632815428	-9.52570337770079	408.79850050128	774.360962162088	31.5901809996091	0.85626040878468	1.15567994828033	0.0384575765692021	0.143739591215319	-0.194002854315467	-0.0166029521886207	281.857332189633	380.41799404188	12.6591745023676	47.315112662375	-63.8603938632903	-5.46523436368929	0.156338036556419	0.28469231935451	2.89477922365544	3.04850047563265	537.472179656245	36.26333855054	0.936794328745967	0.0632056712540325	33.683003	54.678997
profenamine	0.10180480253302	31.78	0	2	454.177595560216	548.868134282033	19.6108958011244	161.293719250122	-194.921510047246	-9.54255858342622	292.883876310094	743.789644329278	29.1534543845506	0.73793462770913	0.891785077670387	0.0318632165776363	0.262065372290869	-0.316702834651705	-0.0155044733260507	279.533281896844	337.81259226406	12.0699438233265	99.2716574575222	-119.968598073595	-5.87317107799601	0.0527036273796266	0.247771807563416	0.508337714336407	0	615.117885636809	0.353429173528852	0.99942575849593	0.000574241504070362	32.476968	54.543032
progesterone	0.108648406748671	34.14	0	2	434.154098458862	527.659224688659	14.2771188645265	123.605128469942	-150.226351628399	-26.7184698199406	310.54896998892	677.885576317058	40.9955886844671	0.778389809612743	0.946034057731533	0.0255972795701484	0.221610190387258	-0.269339070293094	-0.0479032323087883	242.153454324387	294.306801244198	7.96319478064891	68.9419008998302	-83.7901337485905	-14.9024730714907	0.127871521911505	0.246136219379053	0.81634154560742	8.17328697112261	471.923928861569	85.835298067235	0.846106897164443	0.153893102835557	34.71221	58.56779
proglumetacin	0.1656633058257	139.72	1	11	1043.0132115814	4769.31350860598	57.3133602574743	444.825491473253	-2034.02239003192	-74.9882126863217	598.187720108151	6803.3358986379	132.301572943796	0.701025729092818	3.20553128428114	0.0385212188255388	0.298974270907182	-1.36709872236547	-0.0504007675915169	1551.83542398815	7095.96922510537	85.2730355931848	661.828582319215	-3026.29723476923	-111.570365107604	0.0581646878184227	0.0762436055932626	0.219504119333376	1.3375400958461	1240.12419595018	247.714507104477	0.833507149265644	0.166492850734356	82.9440060000001	133.729994
proguanil	0.331042593923656	83.79	5	5	357.570381694906	587.654350898179	28.6087634817626	199.981549206147	-328.662645192531	-28.759241547669	157.588832488759	916.31699609071	57.3680050294316	0.641322111676738	1.05399034301339	0.051311388045107	0.358677888323262	-0.589474499104296	-0.0515812787181843	199.364056747021	327.647818045684	15.9508713199482	111.500098904471	-183.246492442143	-16.0347706561526	0.115248526937436	0.169480135741287	2.53168674151343	6.12469568514544	495.554563377866	61.9973675231861	0.88880431743283	0.11119568256717	19.891312	37.708688
promazine	0.111848351515314	31.78	0	2	431.859034125721	480.508627880734	21.2578738959438	156.460575302115	-174.086103137913	-9.48967013047005	275.398458823606	654.594731018647	30.7475440264138	0.734055141465913	0.81674759804122	0.03613320643284	0.265944858534087	-0.295903961636122	-0.016130127193447	254.071138284727	282.692648281499	12.5064240677278	92.0488245525949	-102.418268204911	-5.58295902475714	0.0572431606645295	0.27756725844785	0.939621284763	0.392401467007571	586.022319799898	2.29728962793754	0.996095167335708	0.00390483266429236	28.10414	48.35586
promegestone	0.104651832118443	34.14	0	2	457.619439386688	566.771514273565	14.3354640616145	121.261418538055	-150.184873920313	-25.0245165915983	336.358020848632	716.956388193878	39.3599806532129	0.790524393961184	0.979081457807071	0.0247641010500959	0.209475606038816	-0.259440041701703	-0.0432291312608088	264.907133675206	328.093180429987	8.29852573473674	70.1959139964807	-86.9391486623102	-14.4862136336964	0.125964319149901	0.241053224072918	0.546674299758216	6.73448862207629	499.823529645166	79.0573282795768	0.863430743654242	0.136569256345759	34.71221	60.32779
promestriene	0.0562392976179452	18.46	0	1	558.442376068804	774.550132655097	20.4038734705896	135.049835969737	-187.311838871843	-11.9422001019866	423.392540099067	961.86197152694	32.3460735725763	0.805261207515577	1.11688367830157	0.0294219215679608	0.194738792484423	-0.270099412250405	-0.0172203809857968	387.275438676014	537.144484829729	14.1499273472737	93.6560094820952	-129.899301480241	-8.2818227653336	0.054654582090063	0.274023235418599	0.367825961200927	1.95877152901971	674.582245908268	18.9099661302734	0.972732258845868	0.0272677411541321	38.814624	61.661376
promethazine	0.111848351515314	31.78	0	2	397.723077400437	448.356146235595	19.4217023631414	139.063646008703	-156.767469500287	-7.92322930107071	258.659431391733	605.123615735882	27.3449316642122	0.740933149155575	0.835259380835798	0.0361814134295162	0.259066850844425	-0.292047963676625	-0.0147604792658622	213.49246754198	240.671626658154	10.4253119745382	74.6475188863404	-84.1506962902014	-4.25308429534104	0.0564989636001653	0.270503217571026	1.00739747672981	0	536.256579648847	0.530143760293278	0.999012375423657	0.000987624576342587	28.10414	48.35586
propafenone	0.171629998663976	58.56	2	3	492.301542359844	996.3167010885	27.1092075225739	196.05616191041	-396.777201887932	-27.3638134731696	296.245380449435	1393.09390297643	54.4730209957435	0.715182730295357	1.44738221844226	0.0393824422308356	0.284817269704643	-0.576411362038238	-0.0397523167147213	338.879559507528	685.822277087393	18.6608318548249	134.956769520687	-273.124643798352	-18.8360918224705	0.103996391389517	0.192265095136948	1.22392621714578	5.79854562780242	617.96321955818	70.3944847120734	0.897735604213654	0.102264395786345	33.050589	58.469411
propantheline	0.0964905549213313	35.53	0	2	513.72036474832	967.485997378964	25.5183654566663	165.09131571969	-310.915329054398	-18.9725903866992	348.629049028631	1278.40132643336	44.4909558433655	0.756793643259252	1.42526421571286	0.0375927023516634	0.243206356740748	-0.458028843640457	-0.027949711138763	348.719384085446	656.740795710083	17.3221645384365	112.065913454357	-211.05295699868	-12.8788159632265	0.145310187621599	0.180481003285552	1.44862959375045	0	624.073682719259	54.7379977487504	0.919362027313656	0.0806379726863437	40.22621	63.9897899999999
proparacaine	0.220228572062755	64.79	1	4	542.373031470922	991.563941579429	27.0135890544844	167.605563409035	-306.415738691487	-25.4360959866929	374.767468061887	1297.97968027092	52.4496850411773	0.763928709093865	1.39661103691032	0.0380484556144286	0.236071290906134	-0.431584474378831	-0.035826567406576	385.073242784507	703.989173976194	19.1790699995674	118.99636240321	-217.548615605286	-18.0590836878639	0.160436499006139	0.188070983977019	1.59942715773812	1.53718580413491	625.869201095556	84.1093937844	0.881532493527328	0.118467506472672	34.533382	50.102618
propiomazine	0.143608495454918	48.85	0	3	475.916991299052	665.214655961963	20.0493151658149	189.806118769479	-265.302173078699	-19.0297287682931	286.110872529573	930.516829040662	39.079043934108	0.714887291880343	0.999236237860939	0.0301165978206028	0.285112708119657	-0.398517295052876	-0.0285850505720526	316.828939582063	442.848769630166	13.3472924469304	126.358319697255	-176.617787769891	-12.6685302193887	0.116148695558307	0.218342933041909	0.547907976611101	1.03534756180914	629.938578054583	35.784532013948	0.946247123657365	0.0537528763426348	33.434968	57.105032
propionate	0.351927128334771	40.13	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.652449	35.953551
propiverine	0.105578549488695	38.77	0	4	544.673462691513	1067.96895431068	25.5972757076721	153.947734784479	-301.853151655006	-15.0071388956586	390.725727907034	1369.82210596569	40.6044146033306	0.779640618777861	1.52868100505551	0.0366397066108944	0.220359381222139	-0.432069843780226	-0.0214810815215413	380.52042673894	746.105749727712	17.882799407017	107.551150823849	-210.881010271123	-10.4843053459735	0.154741781874277	0.180944907379925	0.49150845680101	0.556535396927686	667.448997988904	31.1721994870878	0.955380398419476	0.0446196015805246	38.473003	63.322997
propofol	0.113565066384851	20.23	1	0	376.413261732055	314.589842876683	14.9618643413443	102.22797309028	-85.4376964405827	-8.25270542367472	274.185288641775	400.027539317265	23.214569765019	0.786420463485087	0.657256040619763	0.0312590375689171	0.213579536514913	-0.178500493114213	-0.0172419441186215	180.166908398934	150.57567085706	7.16136522358529	48.9305232733161	-40.8940045246963	-3.95008511461265	0.260616136327134	0.430529768481522	3.96656957029134	3.81317069090161	454.564338705842	24.0768961164935	0.949697405144313	0.0503025948556866	19.677726	33.924274
propolis	0.255293012991049	115.43	2	4	544.036766580385	1518.75179825028	38.5392318331936	255.799903034805	-714.099830363128	-59.7620145880366	288.236863545581	2232.85162861341	98.3012464212301	0.680184826787358	1.89882741807896	0.0481838771554888	0.319815173212642	-0.892807066105995	-0.074717772838283	435.140555529872	1214.75338028459	30.8250908389893	204.598142531247	-571.163230090416	-47.7998507175896	0.0924079330695939	0.12892374801911	0.534723297770355	2.75002987592398	562.136136356186	237.700533259004	0.702813658976945	0.297186341023055	35.816968	66.419032
propoxyphene	0.163272943282365	92.29	2	7	468.795949776144	1477.21078502907	22.6095762538486	153.67585612025	-484.244013131531	-17.8138729771845	315.120093655895	1961.4547981606	40.4234492310332	0.753119973202725	2.37313685702086	0.0363222495214696	0.246880026797275	-0.777937263253542	-0.0286179595741393	291.812261454072	919.522065046673	14.0738237612854	95.6588876818464	-301.428245348502	-11.088633682117	0.0935646796794636	0.130431793147618	0	0	619.201849730474	3.26995616592006	0.994746820442395	0.00525317955760445	52.049073	91.1369269999999
propranolol	0.160095862169017	41.49	2	2	390.477681168325	597.6604169349	21.5069234018996	162.58003781715	-248.843039879668	-20.8724682081867	227.897643351175	846.503456814568	42.3793916100862	0.706034230721189	1.08064745580487	0.0388873035554982	0.293965769278812	-0.449940451669572	-0.0377401263768183	215.956695661691	330.540706917924	11.8945699990499	89.916144867725	-137.624564021261	-11.5436796568166	0.137391542998701	0.254031168303679	2.14276455391132	7.74093560822635	498.946567145886	54.1111518395888	0.902160027819791	0.0978399721802093	25.533347	44.866653
propylene_glycol	0.532001413605439	40.46	2	2	327.856314804319	268.927594264085	30.6160728184743	101.041023753384	-82.8799636090457	-28.0217575441881	226.815291050936	351.807557873131	58.6378303626624	0.764416762078392	0.627020897747781	0.0713832194003117	0.235583237921608	-0.19323963139467	-0.0653344169456021	140.616700848909	115.342329444592	13.1311521489325	43.3362261729721	-35.546995811679	-12.0184572324115	0.256277615185424	0.479239631574747	11.1573512020578	15.2586882757892	266.718794645436	162.178543912267	0.621870948284171	0.378129051715829	8.745656	12.218344
