topoShape	geomShape	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA
adapalene	1	0.828797796534303	9869.27936692828	8641.01486196149	1767.08963871187	1.14214354732495	5.58504738566775	4.88996974044872	9.00703827957146	1.70732298273345	1.70412505613412	2562.66114294237	50.6227334598041	13.6845460260944	2845.20160805747	53.3404312698864	14.1700380084026	5844.09281741394	76.4466664898735	18.0124325810313	504.446808658928	922.242599920393	27.5488656657198	208.355145356286	-380.920223226338	-28.4576700873342	296.091663302642	1303.16282314673	56.0065357530541	0.707695602989552	1.29382726117037	0.0386486954904332	0.292304397010448	-0.534398399275723	-0.0399236701401169	359.570670908823	657.376327299328	19.6368852774277	148.515954739085	-271.520679439646	-20.2846828449722	0.158968380918304	0.190542548671233	1.25983398354926	0.325586127266474	604.031892385683	108.770061629531	0.847404933422489	0.152595066577511
adefovir	1	0.400921754671283	2501.33648162568	2075.08597147626	846.278027840903	1.20541342190568	2.95569115507737	2.452014471852	6.13915966849237	1.59931099323171	1.59931099323171	1974.31550177441	44.4332702124704	12.5450438926349	2111.25777791831	45.9484251951936	12.8286341749415	3909.07779729967	62.5226182857026	15.7528125284488	386.884869088632	944.042718715176	50.17150257517	182.890090710911	-446.272450167183	-49.3198268018119	203.994778377721	1390.31516888236	99.4913293769819	0.679013463885364	1.65686944025639	0.0880549446975016	0.320986536114636	-0.783243353348117	-0.0865601865325276	220.437310732027	537.891902104991	28.5864658628502	104.206194082544	-254.274867353651	-28.1012023333228	0.137955462246209	0.150494360833782	3.72386984697493	0.690031273874094	301.821216535704	267.953743263839	0.52972004357982	0.47027995642018
adenine	0.333333333333333	0.730904022796238	537.768448226556	319.854734773865	217.913713694819	1.68128962857703	2.46780452275565	1.46780452386677	3.94612483961865	1.17359956739737	1.11464637289143	965.097449624735	31.0660176016292	9.88227775081063	1024.13350907859	32.0020860113616	10.0798064293375	1691.90408224573	41.1327616656812	11.9158559961139	342.441715022309	410.429125230092	39.9515932194056	121.903612436326	-146.106011095553	-28.7916648641904	220.538102585983	556.535136325644	68.743258083596	0.737472081169621	0.883887703740603	0.086038538253547	0.262527918830379	-0.314649469814183	-0.0620048553557485	159.011210297531	190.580846553528	18.5513356359591	56.6053728351366	-67.8436435658394	-13.3692750494418	0.118245408389102	0.237714364635082	2.80014995223035	4.27777349692217	342.441715022309	121.903612436326	0.737472081169621	0.262527918830379
adenosine	0.8	0.799289592522617	2412.56535913453	1996.25863260039	710.086904990984	1.20854348215985	3.39756351254663	2.81128777135489	5.95369834523973	1.47531460239473	1.45388962534012	1773.90246610444	42.1177215208093	12.1053284959861	1926.82522274255	43.8956173523343	12.4436400751449	3891.55657473747	62.3823418503784	15.7292415864323	317.45286528211	847.517687480341	38.1277826289001	164.781942474389	-439.925501067081	-52.7860650082358	152.670922807721	1287.44318854742	90.9138476371358	0.658295212572887	1.75747928985725	0.0790647668223743	0.341704787427113	-0.912264096226787	-0.109461333274162	153.086821461068	408.702529092315	18.3865439262292	79.4635883508794	-212.147389434265	-25.4552779114686	0.0788224378694877	0.147197502210358	1.22059964266189	4.66152373005978	261.06219344803	221.172614308468	0.541359083270182	0.458640916729818
adenosine_triphosphate	999.000999000999	0.875967506538692	13027.4305333468	12264.926848446	1759.12838393995	1.0621694441657	7.40561669761079	6.97216130466612	8.64364426933362	2.05008904719501	1.9849058985808	3966.729287734	62.9819758957592	15.8298762914176	4136.17141329743	64.3130734244401	16.0521364550808	Inf	Inf	Inf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
adrafinil	0.8	0.727993047792997	2547.38244056258	2038.76472049756	1439.48368443674	1.24947347526246	1.76965009614497	1.41631665752108	6.51964974743697	1.21285621254053	1.00794719190875	1815.9293403509	42.6137224418485	12.2001821623587	1976.73652102974	44.4605051818998	12.5501696162422	3868.07299528425	62.1938340616194	15.6975383854579	341.554345997364	560.838351261198	27.1013747048584	254.058658944091	-417.168866611156	-41.7647831260775	87.4956870532733	978.007217872354	68.866157830936	0.573450114694754	0.941615355286484	0.0455016503669566	0.426549885305247	-0.70040254855107	-0.0701206702667326	203.434210370303	334.042615681093	16.1419312260051	151.320641285086	-248.471202210291	-24.8756479784512	0.144827589642261	0.188219714894524	3.14300915310679	6.98981005655352	449.91733412256	145.695670818894	0.755385343150431	0.244614656849569
afatinib	1	0.850277740928191	12062.1636357843	9131.3854209132	4092.33901702994	1.32095657775641	2.94749862745695	2.23133650044966	9.96548209126034	1.46450795492536	1.01972111692393	3038.71407790934	55.1245324507096	14.4842700253746	3291.81639110747	57.3743530778995	14.8757384712323	7135.58824018919	84.4724111185965	19.2520328343476	565.450614780493	1561.25771411256	38.8562554916282	300.363304832436	-829.328882926453	-48.8421014420717	265.087309948057	2390.58659703901	87.6983569336999	0.653085613399798	1.80322547229378	0.0448782984558613	0.346914386600202	-0.957860417972042	-0.0564117766366092	489.57501313064	1351.75866098171	33.642286868688	260.058730264865	-718.044490774764	-42.2881712916924	0.0825179955434268	0.136861185692101	1.47660033847268	3.52347667007825	704.987692257108	160.826227355822	0.814248508007678	0.185751491992321
ajmaline	1	0.882484115124253	3379.04755083055	2999.72265129356	877.277924385053	1.12645332373425	3.85174122921099	3.41935271356143	6.3175264460659	1.77505564227723	1.77505564227723	2001.43261246064	44.7373737769735	12.6022180786061	2269.07623970387	47.6348217137828	13.1406353151764	4877.68291022622	69.8404102953742	16.959167179964	446.369494268953	783.66647633187	26.2167356275148	116.219195053967	-204.039676186275	-16.8443093832253	330.150299214986	987.706152518145	43.0610450107401	0.793420669025825	1.39296521811524	0.0466001825580013	0.206579330974175	-0.362680018384014	-0.0299407181532526	251.122428734505	440.881895785858	14.749238935009	65.383604619576	-114.790413995509	-9.4764179384585	0.120674999911245	0.222800604320411	3.22485043286503	4.02914374210042	482.720731963946	79.8679573589734	0.858034903874276	0.141965096125724
alanine	0.5	0.650594578819247	200.84779504079	193.53280277712	101.784238661884	1.0377971700854	1.97327010233859	1.90140246978725	3.34086527246112	1.20391299537787	1.11926773245876	423.093106637752	20.5692271764826	7.50721147343622	503.118981516306	22.4303138969633	7.95347464382862	694.580201826359	26.3548895240781	8.85606509390378	199.779243729225	190.708201288139	17.1652896416485	146.900283433236	-140.23022762185	-37.543243120398	52.8789602959886	330.938428909989	54.7085327620465	0.576264901952529	0.550099404049231	0.0495134217533546	0.423735098047471	-0.404495266188982	-0.108293799255139	69.2593737529217	66.1146290485754	5.95085449657339	50.9273208006658	-48.6149490058273	-13.0154737731249	0.28868282956233	0.346032990101287	0.599193255487942	12.1310454565257	192.165397583709	154.514129578752	0.55430269896975	0.445697301030249
albendazole	1	0.870101829889091	4214.41889883931	4031.11899312571	379.193722573368	1.04547122176899	11.1141578775052	10.6307640479089	6.64143407608507	2.65858018842627	2.65858018842627	1646.63937549934	40.578804510475	11.8086295572273	1800.28226357896	42.4297332489725	12.1650398038775	3297.45457772231	57.423467134285	14.8842266269058	421.016743379713	643.69786459102	27.0018864344118	188.545652891997	-288.26985162212	-28.9033381216998	232.471090487716	931.96771621314	55.9052245561116	0.690686869719645	1.05599995755659	0.0442971656381111	0.309313130280355	-0.472912786919397	-0.0474165373364276	256.635974965049	392.374012815085	16.4593345988166	114.93033998346	-175.71846152767	-17.6183880457148	0.224619381296152	0.20003540706565	1.99204141061955	2.4894934210362	517.585799984251	91.9765962874584	0.849110448987637	0.150889551012363
albiglutide	0.979591836734694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
albuterol	999.000999000999	0.910121356941537	3186.66557256598	3084.57779294523	631.419172226129	1.03309619224201	5.04683055684085	4.88515067109897	5.85287986451842	1.99610155139082	1.99610155139082	2068.80932093924	45.4841656067169	12.7420749333978	2329.02929099168	48.2600175195957	13.2553637540961	6677.82334984198	81.7179499855569	18.8312135672783	353.955848447257	922.672156092061	25.0651070754631	184.161977586687	-480.063063445626	-44.9805072233073	169.79387086057	1402.73521953769	70.0456142987704	0.657766443189581	1.71462849111016	0.0465792171580691	0.342233556810419	-0.892115146944314	-0.0835885842229468	190.469951678438	496.506334778311	13.4879809287562	99.1008430170595	-258.330492060555	-24.2048127609102	0.151476818346937	0.150104817162536	0.0913686642639155	3.88580662764731	382.089105184464	156.028720849479	0.710047292059719	0.289952707940281
alcaftadine	1	0.735234515670789	3381.77636523278	2315.06830477123	1647.63152549368	1.46076742455638	2.05250768324519	1.40508861899663	6.92670009517469	1.09589657249407	1.09589657249407	1959.61386736901	44.2675261040078	12.5138276151783	2166.75477301397	46.548413216929	12.9400688566775	4283.97519936099	65.4520832316359	16.2411078126745	429.91232660297	633.259432327619	23.3167883182757	131.315292246475	-193.426990291289	-23.1608185183537	298.597034356495	826.686422618908	46.4776068366293	0.766021329250188	1.12834687933898	0.0415460457311005	0.233978670749812	-0.344649806593317	-0.041268137455236	241.27867137341	355.402683319181	13.0860255870824	73.6977687860082	-108.556569182395	-12.9984910276598	0.110317556733955	0.207396432152947	1.62365036725744	1.45989066303892	489.916353587453	71.3112652619917	0.872936999415345	0.127063000584655
alclometasone	0.875	0.90607468062963	9821.27488781164	8496.49289413121	3010.03338582152	1.15592103826692	3.26284583223357	2.82272380570699	8.730149779599	1.58774700272197	1.1238734512838	2911.69199500769	53.9600963213344	14.2795704737844	3279.71143403703	57.268764907557	14.8574819496549	8180.17371286841	90.4443127723817	20.1490314832025	566.769560096226	1606.02725579133	25.1138970361679	226.458368491826	-641.704032302228	-46.2547821458617	340.3111916044	2247.73128809356	71.3686791820296	0.714510343962646	2.02467310833352	0.0316603792315668	0.285489656037354	-0.808978112311885	-0.0583120947697787	449.57744414189	1273.94567336731	19.9210445247731	179.633102550201	-509.017560309697	-36.6905850288534	0.0923935662441509	0.138495747136314	0.104603510228428	0.753342512829985	640.710281140656	152.517647447396	0.807725318347177	0.192274681652823
alcuronium	1	0.883451058527288	14565.1434434997	11508.4137833418	4627.08476841639	1.26560825129372	3.1478012987613	2.48718455773623	9.30810345613454	1.62741711629178	1.17645983169977	4369.49869081135	66.1021837068289	16.3484733814035	4919.30940714815	70.137788724397	17.0072741732063	12451.6336311354	111.586888258144	23.1779725719476	659.313843812434	2125.35339738996	42.5663905137305	208.771766357045	-672.993274857245	-24.6345180859746	450.542077455388	2798.3466722472	67.200908599705	0.759503251855211	2.44832234573618	0.0490347841446423	0.24049674814479	-0.775261410825431	-0.0283779823065666	572.340860399101	1844.98870079904	36.951271081824	181.231766184215	-584.215777644407	-21.3848706638943	0.0651972172672215	0.121497628223112	1.932676623105	2.81307309659034	777.005431348306	91.0801788211723	0.895079266659667	0.104920733340333
aldioxa	999.000999000999	0.795374812291844	1375.92216609085	1080.2401228886	414.590056929794	1.27371881208373	3.31875341217805	2.605562060239	4.9297595937664	1.62471368139718	1.58844898423605	1135.54234899487	33.6978092610613	10.432805523225	1261.80527076329	35.5218984678929	10.805978830492	Inf	Inf	Inf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
aldosterone	1	0.88598006913151	5268.89791416571	4866.86052044786	898.981384630652	1.08260713287934	5.86096442512038	5.41375005495516	7.04647239699135	2.29562318528874	2.10699461270136	2056.36618414644	45.347173937815	12.7164772264479	2342.16373542408	48.3959061845532	13.2802347137595	5068.94860226483	71.196549089579	17.1780012183129	413.288000027877	863.71831690786	24.7817162840938	161.097827858201	-336.673565953554	-44.8672152340608	252.190172169675	1200.39188286141	69.6489315181546	0.719530287766513	1.50372497888156	0.0431447209888488	0.280469712233487	-0.586145321852072	-0.0781133744180046	237.386770051394	496.107560517492	14.2342666242771	92.532309224982	-193.38052490759	-25.7710925671589	0.100728008265944	0.187786550976354	2.8388667627895	0.989370337283865	389.048780109717	185.337047776361	0.677330047542328	0.322669952457672
alendronate	999.000999000999	0.861815224173282	1449.08947899053	1091.9359815113	803.02090982826	1.32708281760705	1.80454762915257	1.35978524114002	5.01155912439823	1.38392776292808	1.38392776292808	1703.34198423705	41.2715638695343	11.9426475882348	1852.44195802384	43.0400041591987	12.2814092387773	4701.8640932905	68.5701399538494	16.752901071183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alfacalcidol	0.875	0.931947673774378	9551.46238623539	8061.10085435599	2200.06618902155	1.18488312685904	4.34144319561734	3.66402651637542	9.31948509662366	1.72211070591574	1.72211070591574	2019.88500227217	44.943130757349	12.6408287605537	2462.53482664773	49.6239340101904	13.5039491448714	4674.77559946223	68.3723306569421	16.7206666814133	673.797338618723	1282.13446284912	30.2070287389631	118.70978262364	-225.886768402957	-26.3758352375477	555.087555995083	1508.02123125208	56.5828639765108	0.85020982216848	1.61782074694698	0.0381157820911558	0.149790177831521	-0.285028061386817	-0.0332815119644603	533.989189129489	1016.10069219818	23.939285387201	94.0783480903674	-179.016872553768	-20.9030372544718	0.110673452903404	0.206023709450224	1.34657790697601	5.78517883823601	683.644202642471	108.862918599891	0.862634775534592	0.137365224465408
alfentanil	0.875	0.986913497603845	9265.05163743862	8854.74272843691	1451.2103715697	1.04633775611391	6.38436150881217	6.10162585791003	8.61786984073661	2.44752542758111	2.44752542758111	2567.10965529305	50.666652300039	13.6924597633942	2879.95671953094	53.6652282165178	14.2275019472279	5924.82841776695	76.9729070372618	18.0950002141858	577.0139010405	1261.29860326252	25.6261273471186	202.718301831428	-443.123312098132	-25.9842661034998	374.295599209071	1704.42191536065	51.6103934506184	0.740015480847435	1.6176048630759	0.0328652930489876	0.259984519152565	-0.568301925284103	-0.0333246029954822	449.916320146034	983.475138401168	19.9815167274453	158.065988049476	-345.517516286181	-20.2607690488923	0.146284380786438	0.17473035479173	0.855683049986334	0.50258833463143	710.470982259791	69.2612206121378	0.911173066397626	0.0888269336023742
alfuzosin	1	0.844215551217054	10121.5430102237	9278.39555351633	1221.87374223347	1.09087211812045	8.28362428979158	7.59357962513892	8.85769975839203	2.28632993454961	2.28632993454961	2421.73928635491	49.2111703412438	13.4289625401819	2694.52032400865	51.9087692399719	13.9153399716624	5293.28917067219	72.7549941287345	17.4277721493315	632.397234280175	1671.5192435328	37.4526088320638	133.495770260069	-352.84902720033	-29.4652006917764	498.901464020107	2024.36827073313	66.9178095238402	0.825699191050577	2.18244485016049	0.0489005756809936	0.174300808949423	-0.46070276802194	-0.0384716931961848	484.348617825784	1280.20489557618	28.6846911062598	102.243476577898	-270.244601591563	-22.5671910872059	0.0866222752349932	0.139347559836058	0.0490347673646969	1.42864570671837	658.876998808967	107.016005731277	0.86027290352976	0.13972709647024
alibendol	1	0.719506899258166	2759.65724292455	1955.25310806389	1073.25459256063	1.41140665192814	2.57129786543973	1.82179803526294	6.7036252703229	1.25695497644522	1.19104602216459	1469.54006512951	38.3345805393708	11.3691276765203	1657.97591615391	40.7182504063462	11.8356670427499	3067.77119834066	55.3874642707234	14.5302913301352	356.864439645705	689.938918773558	26.193938949818	147.264225488431	-284.711249482816	-36.8772816821535	209.600214157274	974.650168256374	63.0712206319715	0.707883650200197	1.36857704488988	0.051958836625266	0.292116349799803	-0.564759096583134	-0.073150535235566	179.905593592431	347.817986145403	13.2051154773768	74.2401174174954	-143.531102150444	-18.5908947881996	0.120876420308918	0.204001319882507	0.524593256849349	5.55990776111504	365.91134291511	138.217322219027	0.725829273798088	0.274170726201912
aliskiren	0.909090909090909	0.913864692876915	23501.66412583	21339.20173932	2971.62001754961	1.10133754827977	7.90870433872277	7.18099945931722	11.4095218829821	2.05251641137856	2.00156355750979	2880.18666037522	53.6673705371823	14.2278805868008	3417.30524369873	58.4577218483472	15.0624143713208	6991.69755354284	83.6163713248957	19.1217459744444	888.433043107079	3173.83832655234	48.521758786512	225.881575353119	-806.93937115455	-49.1696332328776	662.55146775396	3980.77769770689	97.6913920193896	0.797291023907367	2.84824256450846	0.0435440386248914	0.202708976092632	-0.724157574338932	-0.0441254493285048	989.993927457298	3536.65444390653	54.0685051292099	251.703141456799	-899.184337488595	-54.7904410957219	0.0588381991237097	0.109415079080793	0.825228019003068	0.875600841138668	932.619118355814	181.695500104384	0.836944165414021	0.163055834585978
