target_uniprot_id	compound_bindingdb_id	pEC50
P10827	50375350	7.484
P10827	50401075	7.745
P10827	18920	6.818
P10827	50178970	7.081
P10827	50178971	8.886
P10827	50178975	8
P10827	50178972	8.387
P10827	50178974	8
P10827	50448464	7
P10827	50448465	6.745
P10827	50448466	7.409
P10827	50448467	6.347
P10828	18867	9.699
P10828	18868	6.824
P10828	18869	8.538
P10828	18870	9.553
P10828	18871	7.377
P10828	18872	8.585
P10828	18873	8.119
P10828	18874	9.114
P10828	18875	8.921
P10828	18877	9.137
P10828	18878	5.886
P10828	18879	7.42
P10828	18880	7.959
P10828	18881	6.678
P10828	18882	5.959
P10828	18894	6.638
P10828	18896	7.31
P10828	18902	9.097
P10828	18903	9.155
P10828	18904	9.284
P10828	18906	9
P10828	18887	9.921
P10828	18886	7.495
P10828	18860	8.385
P10828	36487	6.823
P10828	50123052	7.208
P10828	50012817	5.156
P10828	50012859	5.154
P10828	50012902	5.111
P10828	50012904	5.038
P10828	50012903	5.69
P10828	50012910	5.524
P10828	50012901	5.623
P10828	50115668	7.95
P10828	50012913	7.398
P10828	50012907	7.046
P10828	50012914	6.921
P10828	50012915	6.921
P10828	50012908	6.854
P10828	50012905	6.678
P10828	50012911	6.658
P10828	50012912	6.337
P10828	50012917	6.222
P10828	50012918	6.174
P10828	50012916	6.155
P10828	50012906	6.114
P10828	50115666	6.42
P10828	50115667	6.301
P10828	50063752	6.391
P10828	50251497	6.499
P10828	50251496	7.155
P10828	50375342	5.78
P10828	50375343	6.182
P10828	50375349	6.349
P10828	50375345	6.711
P10828	50375346	6.071
P10828	50375350	6.935
P10828	50375347	5.837
P10828	50401075	9.328
P10828	18920	8.538
P10828	50178970	7.31
P10828	50178974	8.377
P10828	50178971	8.456
P10828	50178972	8.367
P10828	50178975	8.328
P10828	50448459	5.697
P10828	50448460	6.214
P10828	50448461	5.99
P10828	50448462	6.511
P10828	50448463	6.594
P10828	50448464	7.208
P10828	50448465	7.432
P10828	50448466	7.432
P10828	50448467	6.824
P12268	19269	5.481
P12268	19270	5.678
P12268	19274	5.658
P12268	19275	5.658
P12268	19276	5.638
P12268	19277	6.081
P12268	19278	6
P12268	19279	6.377
P12268	19280	6.252
P12268	19264	6.268
P12268	19281	6.319
P12268	19282	6.237
P12268	19283	6.18
P12268	19284	6.42
P12268	19285	6.036
P12268	19286	6.125
P12268	19287	6.071
P12268	19288	6.194
P12268	19289	6.114
P12268	19290	6.18
P12268	19291	6.092
P12268	19292	6.06
Q92847	19293	7.194
Q92847	19303	6.554
Q92847	19306	6.592
Q92847	19318	8.276
Q92847	19319	8.004
Q92847	19321	8.602
Q92847	19323	7.444
Q92847	19331	8.614
Q92847	19332	8.796
Q92847	19333	9.222
Q92847	19334	8.215
Q92847	19335	8.268
Q92847	19337	8.638
Q92847	19338	7.824
Q92847	19339	8.114
Q92847	19340	7.854
Q92847	19343	6.738
Q92847	19344	8.06
Q92847	19345	7.921
Q92847	19347	7.708
Q92847	19348	6.845
Q92847	19350	6.409
Q92847	19351	7.821
Q92847	19352	7.959
Q92847	19353	6.963
Q92847	19354	6.604
Q92847	19357	6.967
Q92847	19358	6.726
Q92847	19359	7.398
Q92847	19364	6.418
Q92847	19365	6.863
Q92847	19366	6.389
Q92847	19367	6.465
Q92847	19368	7.252
Q92847	19370	8.155
Q92847	19371	7.056
Q92847	19372	7.469
Q92847	19373	8
Q92847	19374	8.155
Q92847	19376	5.86
Q92847	19377	7.347
Q92847	19378	7.638
Q92847	19379	6.959
Q92847	19380	6.959
Q92847	19381	6.108
Q92847	19382	6.161
Q92847	19383	6.658
Q92847	19384	6.102
Q92847	19385	6.745
Q92847	19386	8.237
Q92847	19387	8.143
Q92847	19388	7.071
Q92847	19389	8
Q92847	19390	8.444
Q92847	19391	7.721
Q92847	19392	7.013
Q92847	19393	6.77
Q92847	19394	7.046
Q92847	19395	7.066
Q92847	19396	6.495
Q92847	19397	6.009
Q92847	19398	6.155
Q92847	19399	6.108
Q92847	19400	5.475
Q92847	19401	7.319
Q92847	19402	5.442
Q92847	19403	7.796
Q92847	19404	6.721
Q92847	19405	6.921
Q92847	19406	5.502
Q92847	19407	7.959
Q92847	19408	7.377
Q92847	19409	7.495
Q92847	21940	8.854
Q92847	21941	8.719
Q92847	21942	8.523
Q92847	21943	8.26
Q92847	21944	7.836
Q92847	21945	8.42
Q92847	21946	9
Q92847	21947	7.996
Q92847	21948	7.084
Q92847	21949	8.481
Q92847	21950	8.102
Q92847	21951	8.022
Q92847	21952	7.344
Q92847	50102238	7.143
Q92847	50102236	7.167
Q92847	50102232	7.161
Q92847	50366689	8.626
Q92847	50049478	8.87
Q92847	50066101	9.469
Q92847	50221120	7.102
Q92847	50359261	7.854
Q92847	50089426	8.211
Q92847	50089427	6.711
Q92847	50089428	7.178
Q92847	50089430	7.516
Q92847	50089431	7.211
Q92847	50089434	6.49
Q92847	50089435	6.587
Q92847	50089436	7
Q92847	50089438	7.079
Q92847	50089439	7.387
Q92847	50089440	6.979
Q92847	50208657	7.745
Q92847	50208660	6.678
Q92847	50208661	7.921
Q92847	50208668	7.31
Q92847	50208670	6.854
Q92847	50208659	7.009
Q92847	50208648	7.959
Q92847	50208647	7.387
Q92847	50208689	8.398
Q92847	50208656	7.638
Q92847	50208686	7.347
Q92847	50208646	7.824
Q92847	50208671	6.201
Q92847	50214685	5.387
Q92847	50222136	7.699
Q92847	50222137	6.46
Q92847	50222141	6.409
Q92847	50222140	6.287
Q92847	50222146	7.523
Q92847	50222144	6.061
Q92847	50222145	5.499
Q92847	50222148	7.523
Q92847	50222149	7.538
Q92847	50222151	6.833
Q92847	50222150	7.31
Q92847	50222155	6.371
Q92847	50222143	7.174
Q92847	50222156	7.456
Q92847	50222157	7.569
Q92847	50222138	6.699
Q92847	50222158	6.971
Q92847	50222152	6.263
Q92847	50222147	8
Q92847	50222161	7.854
Q92847	50222142	7.921
Q92847	50222162	8.398
Q92847	50222165	7.377
Q92847	50222160	5.818
Q92847	50222164	7.77
Q92847	50222139	5.386
Q92847	50222167	7.292
Q92847	50222168	5.951
Q92847	50222170	7.125
Q92847	50222153	7.004
Q92847	50222159	6.936
Q92847	50222172	7.26
Q92847	50222169	5.73
Q92847	50222166	7.229
Q92847	50222154	6.587
Q92847	50222163	6.006
Q92847	50222173	6.824
Q92847	50222171	7.367
Q92847	50226629	6.143
Q92847	50227166	5.801
Q92847	50227169	6.357
Q92847	50227172	7.056
Q92847	50227167	8.222
Q92847	50227177	7.125
Q92847	50227180	7.921
Q92847	50227171	7.495
Q92847	50227175	7.62
Q92847	50227174	7.62
Q92847	50232263	7.796
Q92847	50264256	8.155
Q92847	50264357	8.523
Q92847	50264358	6.921
Q92847	50264359	7.398
Q92847	50264385	7.699
Q92847	50264386	7.523
Q92847	50264617	6
Q92847	50264387	5.9
Q92847	50264388	7.046
Q92847	50264618	6.222
Q92847	50264433	6.699
Q92847	50264434	7.301
Q92847	50264435	6.602
Q92847	50264436	6.921
Q92847	50264485	6.854
Q92847	50264486	7.523
Q92847	50264552	8.699
Q92847	50264487	6.108
Q92847	50264488	7.398
Q92847	50264489	6.921
Q92847	50264520	5.921
Q92847	50264521	7.699
Q92847	50264522	5.824
Q92847	50264523	8.398
Q92847	50264524	6.745
Q92847	50264553	5.699
Q92847	50264662	5.699
Q92847	50264696	5.301
Q92847	50264698	6.357
Q92847	50264699	6.481
Q92847	50264700	5.046
Q92847	50264125	5.398
Q92847	50264126	5.699
Q92847	50264127	7.046
Q92847	50264178	5.398
Q92847	50264252	4.854
Q92847	50264255	6.046
Q92847	50264287	7.398
Q92847	50264288	7.097
Q92847	50264289	6.824
Q92847	50264290	7.301
Q92847	50264315	6.658
Q92847	50264319	7.699
Q92847	50264355	6.854
Q92847	50264356	7.046
Q92847	50264317	6.585
Q92847	50264316	8
Q92847	50264318	7.222
Q92847	50260270	7.171
Q92847	50165584	7.155
Q92847	50165579	6.77
Q92847	50165580	7.086
Q92847	50165581	7.699
Q92847	50165582	8.398
Q92847	50165583	8
Q92847	50165585	7.222
Q92847	50165586	9.097
Q92847	50165587	8.357
Q92847	50165588	7.131
Q92847	50102234	6.423
Q92847	50102233	8.097
Q92847	50102239	6.348
Q92847	50102235	6.365
Q92847	50102231	7.699
Q92847	50187306	8.301
Q92847	50187307	8
Q92847	50370712	8.523
Q92847	50187310	8.398
Q92847	50187308	7.77
Q92847	50187312	8.319
Q92847	50187313	9
Q92847	50187314	8.569
Q92847	50187315	8.222
Q92847	50187317	7.658
Q92847	50187318	8.523
Q92847	50187316	9.222
Q92847	50187319	8.959
Q92847	50187320	8.071
Q92847	50187322	8
Q92847	50187321	8.523
Q92847	50187323	7.745
Q92847	50066816	8.523
Q92847	50187325	8.222
Q92847	50370713	8.523
Q92847	50187326	8.125
Q92847	50065107	8.796
Q92847	50187327	8.678
Q92847	50370714	8.699
Q92847	50187329	8.301
Q92847	50187330	9.097
Q92847	50187332	8.252
Q92847	50187331	8.301
Q92847	50370715	8.071
Q92847	50187333	8.301
Q92847	50187335	7.244
Q92847	50187336	8.886
Q92847	50187337	8.699
Q92847	50222875	8.187
Q92847	50069108	7.854
Q92847	50206766	8.523
Q92847	50206767	9
Q92847	50206768	9.553
Q92847	50206773	7
Q92847	50206771	7.745
Q92847	50206778	8.201
Q92847	50206780	8.638
Q92847	50206779	7.523
Q92847	50206781	8.745
Q92847	50206783	8.796
Q92847	50206782	7.523
Q92847	50206786	8.553
Q92847	50206787	8.523
Q92847	50206791	8
Q92847	50206792	8
Q92847	50206790	7.77
Q92847	50206796	8.347
Q92847	50206793	7.114
Q92847	50206794	9.097
Q92847	50235838	9.469
Q92847	50235839	8.955
Q92847	50235841	8.747
Q92847	50235840	9.143
Q92847	50235842	9.347
Q92847	50235843	8.796
Q92847	50235845	9.377
Q92847	50235844	7.469
Q92847	50235846	8.509
Q92847	50235848	8.171
Q92847	50235847	8.78
Q92847	50235849	9.292
Q92847	50235851	7.479
Q92847	50235853	8.9
Q92847	50235850	8.983
Q92847	50235852	8.928
Q92847	50235854	9.215
Q92847	50371683	7.638
Q92847	50371684	9.523
Q92847	50371685	7.721
Q92847	50371686	9.398
Q92847	50371687	7.721
Q92847	50371688	9.398
Q92847	50371689	8.208
Q92847	50371690	6.52
Q92847	50371691	7.569
Q92847	50371692	5.607
Q92847	50371693	7.658
Q92847	50371694	6.718
Q92847	50371695	7.977
Q92847	50371696	7.208
Q92847	50371697	8.254
Q92847	50376757	8.523
Q92847	50376758	7.833
Q92847	50376759	6.979
Q92847	50376760	9.699
Q92847	50376761	9.222
Q92847	50376762	7.398
Q92847	50376763	6.854
Q92847	50376764	7.481
Q92847	50376765	7.585
Q92847	50376766	8.481
Q92847	50376767	6.69
Q92847	50376768	8.119
Q92847	50376769	8.854
Q92847	50376770	8.387
Q92847	50376771	7.638
Q92847	50376772	7.495
Q92847	50376773	7.155
Q92847	50376774	8.076
Q92847	50376775	9.046
Q92847	50376776	7.959
Q92847	50376777	9.194
Q92847	50376778	8.357
Q92847	50376779	6.283
Q92847	50376780	8.538
Q92847	50376781	9.699
Q92847	50376782	8.509
Q92847	50376783	9.699
Q92847	50376784	9.155
Q92847	50376785	8.886
Q92847	50376786	8.745
Q92847	50376787	7.569
Q92847	50243636	9.046
Q92847	50243597	9.569
Q92847	50396894	8.021
Q92847	50396902	8.027
Q92847	50396903	8.678
Q92847	50396904	6.303
Q92847	50396905	6.906
Q92847	50396906	6.922
Q92847	50396907	7.014
Q92847	50396908	6.205
Q92847	50396909	6.618
Q92847	50396910	6.736
Q92847	50396911	6.773
Q92847	50396912	6.792
Q92847	50396913	7.883
Q92847	50396914	8.244
Q92847	50396915	8.444
Q92847	50396916	7.747
Q92847	50359256	7.569
Q92847	50359255	7.167
Q92847	50410104	8.824
Q92847	50410105	8.194
Q92847	50410106	7.678
Q92847	50410107	7.883
Q92847	50410108	9.337
Q92847	50410109	7.75
Q92847	50410110	8.119
Q92847	50410111	7.68
Q92847	50410112	7.921
Q92847	50410113	8.678
Q92847	50410114	9.31
Q92847	50410115	8.367
Q92847	50410116	7.569
Q92847	50410117	6.721
Q92847	50410118	8.638
Q92847	50410119	7.708
Q92847	50410120	7.573
Q92847	50410121	8.62
Q92847	50410122	7.409
Q92847	50410123	9.026
Q92847	50410124	9.071
Q92847	50410125	8.009
Q92847	50410126	8.252
Q92847	50410127	8.31
Q92847	50410128	8.036
Q92847	50410129	6.66
Q92847	50410130	8.469
Q92847	50410131	9.137
Q92847	50410132	7.706
Q92847	50410133	8.824
Q92847	50410134	8.469
Q92847	50410135	9.18
Q92847	50410136	8.137
Q92847	50410137	6.59
Q92847	50410138	8.854
Q92847	50410139	6.59
Q92847	50410140	8.137
Q92847	50410141	7.347
Q92847	50410142	7.387
Q92847	50410143	7.932
Q92847	50410144	7.842
Q92847	50410145	8.699
Q92847	50410146	7.678
Q92847	50410147	8.046
Q92847	50410148	7.367
Q92847	50247157	7
Q92847	50255029	6.3
Q92847	50412954	9.801
Q92847	50412955	9.1
Q92847	50412956	7.5
Q92847	50412959	8.1
Q92847	50412960	7.8
Q92847	50412961	6.4
Q92847	50412962	7.5
Q92847	50412963	9.6
Q92847	50412964	8.5
Q92847	50412965	10.3
Q92847	50412966	9.801
Q92847	50412967	7.7
Q92847	50412968	8.4
Q92847	50412969	8.699
Q92847	50412970	6.5
Q92847	50412971	9
Q92847	50412972	9.5
Q92847	50412973	9.4
Q92847	50412974	7.8
Q92847	50412975	8.9
Q92847	50412976	9.3
Q92847	50412977	8.3
Q92847	50412978	9.699
Q92847	50412979	8.2
Q92847	50412980	8
Q92847	50412981	8.1
Q92847	50412982	8.6
Q92847	50311415	6.2
Q92847	50311416	6.8
Q92847	50415669	5.8
Q92847	50415670	7.1
Q92847	50311412	7.1
Q92847	50415673	7.7
Q92847	50415674	8.4
Q92847	50415675	8.4
Q92847	50422861	9.097
Q92847	50438564	9.222
Q92847	50094064	7.143
P03372	19454	5.222
P03372	19455	7.046
P03372	19456	6
P03372	19910	5.535
P03372	19912	5.275
P03372	19913	5.289
P03372	19914	5.507
P03372	19915	5.942
P03372	19916	5.846
P03372	19917	5.34
P03372	19920	5.503
P03372	19922	5.08
P03372	19924	5.029
P03372	19928	4.996
P03372	19931	5.031
P03372	19936	6.007
P03372	19938	5.033
P03372	19943	5.621
P03372	19947	5.345
P03372	19948	5.335
P03372	19952	5.37
P03372	19953	5.554
P03372	19954	6.11
P03372	19955	5.619
P03372	19956	5.778
P03372	19957	5.835
P03372	19958	5.313
P03372	17292	9.392
P03372	17289	7.753
P03372	19459	6.63
P03372	19962	5.949
P03372	19441	8.315
P03372	19964	8.943
P03372	19965	8.321
P03372	19966	7.971
P03372	19967	8.498
P03372	19968	7.712
P03372	19969	7.488
P03372	20585	7.971
P03372	20586	7.783
P03372	20587	8.745
P03372	20588	8.585
P03372	20589	8.824
P03372	20590	8.456
P03372	20591	8.538
P03372	20592	8.796
P03372	20593	8.721
P03372	20594	8.481
P03372	20595	8.509
P03372	20596	8.585
P03372	20597	8.284
P03372	20598	9.222
P03372	20599	9.155
P03372	20600	8.523
P03372	20601	8.538
P03372	20602	8.347
P03372	20603	7.793
P03372	20604	7.721
P03372	20605	7.703
P03372	20606	8.509
P03372	20607	6.206
P03372	20608	7.892
P03372	20609	7.635
P03372	20610	7.457
P03372	20611	7.194
P03372	20612	6.291
P03372	20613	7.26
P03372	20614	7.332
P03372	20615	7.336
P03372	20616	6.815
P03372	20617	7.509
P03372	20618	7.74
P03372	20619	7.745
P03372	20620	7.502
P03372	20622	7.708
P03372	20623	7.662
P03372	20624	8.824
P03372	20625	10.611
P03372	20626	6.68
P03372	20627	6.75
P03372	20628	6.336
P03372	20629	6.86
P03372	20630	6.83
P03372	20631	6.719
P03372	20632	6.79
P03372	20633	6.44
P03372	20634	6.57
P03372	20636	7.319
P03372	20637	6
P03372	40479	4.903
P03372	40480	4.629
P03372	40481	4.837
P03372	40482	5.109
P03372	37524	2
P03372	40483	6.137
P03372	40484	2
P03372	40485	4.631
P03372	40486	4.899
P03372	40487	4.886
P03372	40488	4.6
P03372	40489	4.742
P03372	40490	4.902
P03372	40491	4.878
P03372	40492	5.038
P03372	40493	4.99
P03372	40494	4.897
P03372	40495	4.425
P03372	33042	4.741
P03372	40496	4.891
P03372	40497	4.823
P03372	40498	4.812
P03372	40499	4.893
P03372	40500	4.901
P03372	40501	4.903
P03372	50240982	5.035
P03372	40502	4.875
P03372	40503	4.637
P03372	40504	4.731
P03372	40505	5.157
P03372	40506	5.124
P03372	40507	4.897
P03372	40508	2
P03372	40509	5.206
P03372	40510	4.936
P03372	40511	4.891
P03372	40512	4.894
P03372	40513	4.889
P03372	40514	4.874
P03372	40515	4.756
P03372	40516	5.195
P03372	35413	5.004
P03372	40517	4.541
P03372	40518	5.323
P03372	40519	4.983
P03372	40520	2
P03372	31703	1.691
P03372	40521	4.653
P03372	40522	4.875
P03372	40523	4.942
P03372	40524	4.637
P03372	40525	4.493
P03372	40526	4.953
P03372	40527	5.485
P03372	40528	4.674
P03372	40529	4.88
P03372	40530	4.835
P03372	34499	4.793
P03372	38189	2
P03372	40531	5.173
P03372	40532	4.894
P03372	40533	4.888
P03372	40534	4.889
P03372	40535	4.764
P03372	40536	5.179
P03372	28638	4.899
P03372	37210	4.723
P03372	40537	5.1
P03372	40538	4.84
P03372	40539	2
P03372	40540	2
P03372	40541	2
P03372	40542	4.647
P03372	40543	2
P03372	40544	6.167
P03372	40545	2
P03372	40546	4.893
P03372	40547	4.483
P03372	40548	5.072
P03372	40549	4.895
P03372	40550	4.761
P03372	40551	5.171
P03372	40552	4.881
P03372	40219	5.186
P03372	40554	2
P03372	40555	5.157
P03372	40556	4.906
P03372	40557	4.922
P03372	40558	2
P03372	40559	4.57
P03372	40560	4.821
P03372	40561	4.868
P03372	40562	4.898
P03372	40251	4.903
P03372	40563	4.611
P03372	40564	5.801
P03372	39937	8.851
P03372	39953	8.372
P03372	42022	6.435
P03372	40022	7.615
P03372	42023	7.812
P03372	40047	8.014
P03372	42024	8.499
P03372	40694	7.469
P03372	40261	7.349
P03372	50303804	6.107
P03372	42025	5.845
P03372	42026	7.352
P03372	42027	5.412
P03372	42028	5.997
P03372	42029	8.322
P03372	50303803	7.312
P03372	42031	6.559
P03372	42032	5.901
P03372	42034	6.254
P03372	42035	5.444
P03372	42036	5.604
P03372	50366658	7.886
P03372	50366663	7.398
P03372	50005587	8.523
P03372	50005588	8.155
P03372	50005589	8.301
P03372	50005591	9
P03372	50005592	8
P03372	50005593	8.699
P03372	50005594	7.638
P03372	50005595	8.699
P03372	50005596	9
P03372	50005597	7.854
P03372	50005598	8.155
P03372	50005600	7.854
P03372	50005602	7.796
P03372	50005603	10
P03372	50005604	7.824
P03372	50005605	8.398
P03372	50005606	7.244
P03372	50005607	8
P03372	50005608	8.046
P03372	50005610	7.77
P03372	50005609	8.155
P03372	50121317	10.699
P03372	50018256	9.523
P03372	50018257	9.523
P03372	50018258	7.824
P03372	50018259	8.398
P03372	50018260	8.569
P03372	50018261	7.699
P03372	50018262	9.824
P03372	50019131	7.796
P03372	50161598	6.662
P03372	50161611	6.762
P03372	50161604	6.893
P03372	50161613	7.367
P03372	50161606	6.863
P03372	50161594	7.167
P03372	50161596	6.676
P03372	50161615	7.036
P03372	50161593	8.337
P03372	50161601	7.301
P03372	50161595	5.618
P03372	50161608	7.678
P03372	50161607	8.959
P03372	50161603	9.222
P03372	50161610	6.474
P03372	50161592	7.745
P03372	50161599	7.721
P03372	50161614	7.229
P03372	50161609	6.693
P03372	50161605	7.444
P03372	50161597	8.796
P03372	50161616	9
P03372	50161600	5.703
P03372	50161612	6.851
P03372	50161602	6.129
P03372	50106632	8.509
P03372	50106633	6.886
P03372	50106635	7.101
P03372	50106636	8.569
P03372	50106638	7.638
P03372	50106641	7.022
P03372	50106634	8.284
P03372	50106644	7.799
P03372	50106646	10.194
P03372	50106640	7.377
P03372	50106642	8.538
P03372	50106645	7.796
P03372	50106643	8.174
P03372	50106647	6.824
P03372	50106639	6.333
P03372	50106648	7.398
P03372	50106650	7.745
P03372	50106649	7.137
P03372	50106637	9.42
P03372	50121604	6.824
P03372	50121608	6.745
P03372	50121589	6.745
P03372	50121602	6.699
P03372	50121626	6.796
P03372	50121587	6.301
P03372	50126589	5.73
P03372	50126590	6.114
P03372	50126592	6.699
P03372	50126593	5.759
P03372	50131556	8.398
P03372	50131557	5.921
P03372	50131558	7.097
P03372	25862	6.097
P03372	50157484	6.409
P03372	50157486	6.526
P03372	50157487	5.915
P03372	50157488	7.009
P03372	50157489	6.854
P03372	50157483	6.481
P03372	50157485	7.959
P03372	50157499	5.43
P03372	50157494	6.26
P03372	50157503	6.519
P03372	50157500	6.827
P03372	50157497	5.32
P03372	50157495	5.513
P03372	50157498	7.201
P03372	50157502	6.86
P03372	50159322	5.824
P03372	50159323	7.071
P03372	50159324	5.77
P03372	50159325	5.74
P03372	50159326	5.46
P03372	50071096	7.307
P03372	50071097	6.196
P03372	50255366	7.846
P03372	50173651	6.801
P03372	50173653	6.37
P03372	50173655	8.174
P03372	50173656	6.963
P03372	50173659	8.155
P03372	50173661	10.229
P03372	50173654	7.77
P03372	50173662	7.854
P03372	50173664	8.367
P03372	50173665	7
P03372	50173658	8.409
P03372	50173666	6.818
P03372	50173668	7.77
P03372	50173660	7.824
P03372	50173667	9.509
P03372	50175415	6.614
P03372	50175419	7.415
P03372	50177735	6.223
P03372	50177739	5.812
P03372	50177742	5.663
P03372	50177743	5.857
P03372	50177747	6.616
P03372	50177748	6.815
P03372	50177750	6.272
P03372	50177751	5.671
P03372	50177752	6.423
P03372	50177755	6.793
P03372	50177756	6.672
P03372	50177736	6.614
P03372	50177741	5.845
P03372	50177757	6.842
P03372	50177761	5.796
P03372	50177740	7.921
P03372	50177763	7.125
P03372	50177754	6.152
P03372	50177744	6.187
P03372	50177749	6.319
P03372	50177764	7.201
P03372	50177746	6.821
P03372	50177753	6.035
P03372	50177758	6.081
P03372	50177762	6.423
P03372	50177738	5.702
P03372	50081468	7.824
P03372	50081467	7.056
P03372	50081466	6.558
P03372	50081464	6.562
P03372	50081463	6.842
P03372	50081462	5.979
P03372	50081433	6.171
P03372	50081432	6.577
P03372	50081430	6.416
P03372	50081418	6.185
P03372	50081408	6.538
P03372	50081407	7.244
P03372	50081403	6.754
P03372	50081469	5.498
P03372	50081530	7.456
P03372	50081535	7.569
P03372	50081536	5.717
P03372	50435005	7.399
P03372	50250270	5.509
P03372	50090186	8.222
P03372	50090187	6.447
P03372	50090219	7.824
P03372	50090221	8.222
P03372	50090229	8.398
P03372	50090233	7.959
P03372	50090255	6.959
P03372	50090265	5.947
P03372	50090267	6.796
P03372	50090268	8.097
P03372	50090269	6.959
P03372	50090270	8.699
P03372	50090299	9.301
P03372	50090451	9.155
P03372	50090452	8.699
P03372	50090453	8
P03372	50090454	8.523
P03372	50090455	7.553
P03372	50090456	7.444
P03372	50090457	9.097
P03372	50090458	7.31
P03372	50090459	8.398
P03372	50090460	9
P03372	50090461	9.046
P03372	50090462	9.155
P03372	50169743	9.398
P03372	50041611	6.409
P03372	50084948	8.77
P03372	50099587	10
P03372	19442	9.699
P03372	50090463	6.947
P03372	50090464	5.202
P03372	50090465	5.979
P03372	50090466	6.996
P03372	50090467	7.638
P03372	50090468	8.523
P03372	50090469	6.019
